баз 1922, сайтов 389498, вышли в поиск 51370 (13.2%)
пулов «пак + день» по пять и больше баз: 122, в них баз 1782

content-2026-09-12-7str-oform · 2026-09-12 · баз 78 · сайтов 16067 · выход3 6.5% · рег 6
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  casinoucp.lol      lol          206   22.8%      901        56     0
  casinogsl.lol      lol          206   21.8%      348        56     0
  9456.lol           lol          206   19.9%      447        56     0
  4691.lol           lol          206   18.4%      432        56     0
  lbpy.team          team         206   15.0%      337        56     0
  0783.lol           lol          206   13.6%      846        56     0
  ykvm.team          team         206   12.6%      152        56     0
  8995.team          team         206   11.7%       86        56     0
  4982.team          team         206   10.7%      171        56     1
  xsjb.team          team         206    7.8%      187        56     0
  2138.team          team         206    1.9%        8        56     0
  9237.team          team         206    1.5%        5        56     0
  casino395.team     team         206    0.0%        0        56     0

ПАК НЕИЗВЕСТЕН · 2026-09-10 · баз 16 · сайтов 3296 · выход3 4.9% · рег 1
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  2279.team          team         206    9.7%      161        56     0
  3416.team          team         206    7.8%      115        56     0
  2298.team          team         206    7.3%      389        56     0
  casinoerr.team     team         206    7.3%      560        56     0
  9940.team          team         206    6.8%      230        56     0
  casinow2.team      team         206    4.9%      106        56     0
  0739.team          team         206    4.4%      533        56     0
  0779.team          team         206    4.4%       67        56     0
  casinosdc.team     team         206    4.4%      120        56     0
  casino2552.team    team         206    4.4%      298        56     0
  hhfp.team          team         206    3.9%       75        56     0
  1293.team          team         206    3.9%      638        56     1
  8988.team          team         206    3.4%      286        56     0
  hfkg.team          team         206    3.4%       39        56     0
  casinoq2.team      team         206    1.9%       39        56     0
  casinoybc.team     team         206    1.5%      275        56     0

nabory-565-580 · 2026-09-16 · баз 16 · сайтов 3295 · выход3 12.6% · рег 0
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  9412.team          team         205   22.9%      536        55     0
  casinodx.team      team         206   17.5%      787        56     0
  nrcasino.team      team         206   17.0%      487        56     0
  cztz.team          team         206   16.5%      354        56     0
  7574.lol           lol          206   15.5%       93        56     0
  jfgcasino.team     team         206   14.6%      241        56     0
  casino624.lol      lol          206   14.6%      515        56     0
  3520.team          team         206   14.1%      526        56     0
  casino862.lol      lol          206   12.6%     1230        56     0
  5751.lol           lol          206   12.1%      348        56     0
  6804.team          team         206    9.7%      994        56     0
  xwo.lol            lol          206    8.3%       45        56     0
  0472.lol           lol          206    7.8%       48        56     0
  0400.lol           lol          206    6.8%       38        56     0
  4468.team          team         206    6.3%       22        56     0
  v5w.lol            lol          206    4.9%       14        56     0

NEW33_12pages_nodate+img_25.08 · 2026-08-26 · баз 14 · сайтов 2884 · выход3 19.1% · рег 11
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  bsfg.team          team         206   35.4%     2654        56     3
  reyn.team          team         206   26.7%     3874        56     3
  2698.team          team         206   20.9%      706        56     0
  0058.team          team         206   19.9%     7403        56     1
  a3d.team           team         206   19.9%     2128        56     1
  5113.team          team         206   19.4%      949        56     2
  2584.team          team         206   18.4%     3402        56     0
  knkk.team          team         206   17.5%     2871        56     0
  9712.team          team         206   17.0%     2261        56     1
  4464.team          team         206   15.5%     2564        56     0
  t7g.team           team         206   14.6%     3532        56     0
  oiiu.team          team         206   14.6%     3000        56     0
  3112.team          team         206   13.6%     1855        56     0
  3635.team          team         206   13.6%      496        56     0

NEW50_3_12pages_withdate_styled · 2026-09-03 · баз 14 · сайтов 2884 · выход3 22.8% · рег 9
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  mkmt.team          team         206   38.8%     3276        56     1
  2097.team          team         206   37.4%     5754        56     1
  ypur.team          team         206   35.9%     4580        56     0
  2369.lol           lol          206   35.0%     3872        56     3
  h6k8.lol           lol          206   26.7%     1071        56     0
  3242.lol           lol          206   24.3%     2279        56     0
  5025.team          team         206   23.3%      751        56     1
  a1j.lol            lol          206   19.9%      828        56     0
  3375.lol           lol          206   16.5%     1422        56     0
  7079.team          team         206   16.0%      833        56     2
  2018.team          team         206   14.6%     3021        56     0
  7662.team          team         206   13.6%      199        56     0
  4854.lol           lol          206   10.2%      326        56     0
  4330.team          team         206    6.8%      922        56     1

content-2026-09-17b-7str-oform · 2026-09-18 · баз 19 · сайтов 2850 · выход3 20.4% · рег 2
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  3785.lol           lol          150   50.7%        1         0     1
  2756.lol           lol          150   42.0%       16         0     1
  2928.lol           lol          150   39.3%        0         0     0
  casino45.lol       lol          150   36.0%        4         0     0
  bihl.lol           lol          150   34.0%        5         0     0
  2991.lol           lol          150   30.7%        2         0     0
  1558.lol           lol          150   27.3%       17         0     0
  4333.lol           lol          150   22.0%        8         0     0
  2966.lol           lol          150   21.3%        0         0     0
  czfe.lol           lol          150   20.7%        0         0     0
  1578.lol           lol          150   17.3%        2         0     0
  tbvi.lol           lol          150   14.0%        1         0     0
  0269.lol           lol          150    7.3%       10         0     0
  7829.lol           lol          150    6.0%        0         0     0
  8069casino.lol     lol          150    6.0%        2         0     0
  6015casino.lol     lol          150    6.0%        0         0     0
  t1g7.lol           lol          150    4.7%        1         0     0
  0858.lol           lol          150    2.7%        1         0     0
  tgwv.lol           lol          150    0.0%        0         0     0

Generator_370382_styled_img · 2026-09-05 · баз 13 · сайтов 2678 · выход3 3.1% · рег 0
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  wzna.team          team         206    7.3%      315        56     0
  0722.team          team         206    6.3%       36        56     0
  4358.team          team         206    5.8%       86        56     0
  9722.team          team         206    4.9%       66        56     0
  81casino.team      team         206    4.9%       85        56     0
  2352.team          team         206    3.4%       16        56     0
  epfy.team          team         206    1.9%       18        56     0
  vilx.team          team         206    1.5%       17        56     0
  casino4623.team    team         206    1.5%       12        56     0
  9699.team          team         206    1.5%       33        56     0
  9344casino.team    team         206    1.0%        4        56     0
  casinojr.team      team         206    1.0%       29        56     0
  casinozyb.team     team         206    0.0%        4        56     0

NEW50_3_7pages_nodate_styled · 2026-09-03 · баз 13 · сайтов 2678 · выход3 11.2% · рег 1
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  o5h7.lol           lol          206   19.4%      482        56     0
  8663.lol           lol          206   17.5%      215        56     0
  6860.team          team         206   15.5%     1243        56     0
  5580.lol           lol          206   14.1%      230        56     0
  2853.team          team         206   13.6%      573        56     1
  7874.team          team         206   11.2%      123        56     0
  2760.team          team         206   10.7%      484        56     0
  7119.team          team         206    9.7%      138        56     0
  v9g.lol            lol          206    8.3%      140        56     0
  8474.team          team         206    8.3%       52        56     0
  4502.lol           lol          206    7.8%      300        56     0
  6420.team          team         206    4.9%       30        56     0
  0403.team          team         206    4.4%      195        56     0

content-2026-09-12-7str-oform · 2026-09-14 · баз 13 · сайтов 2678 · выход3 2.6% · рег 1
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  ejucasino.lol      lol          206    8.7%      508        56     0
  gmcasino.lol       lol          206    8.3%      279        56     0
  x2v4.lol           lol          206    4.9%       22        56     1
  casinot0.lol       lol          206    3.9%       58        56     0
  5377.lol           lol          206    2.4%       11        56     0
  casinox5.lol       lol          206    1.9%       14        56     0
  2494.lol           lol          206    1.9%        5        56     0
  9766.lol           lol          206    1.5%        8        56     0
  3469.lol           lol          206    0.0%        0        56     0
  0085.lol           lol          206    0.0%        0        56     0
  eyoz.lol           lol          206    0.0%        0        56     0
  0036.lol           lol          206    0.0%        0        56     0
  453casino.lol      lol          206    0.0%        0        56     0

NEW50_12pages_withdate_01.09 · 2026-09-01 · баз 12 · сайтов 2472 · выход3 23.8% · рег 6
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  gwrl.casino        casino       206   39.8%     2942        56     4
  llvm.casino        casino       206   38.3%     1159        56     0
  unxn.casino        casino       206   29.6%      894        56     1
  1185.lol           lol          206   28.6%     2313        56     0
  l5n.team           team         206   25.2%     1080        56     1
  rodl.casino        casino       206   24.8%     1418        56     0
  x9d7.casino        casino       206   19.9%      636        56     0
  6348.team          team         206   19.4%      641        56     0
  j1j.casino         casino       206   18.0%      250        56     0
  7925.team          team         206   17.5%      189        56     0
  w0w3.casino        casino       206   14.6%      436        56     0
  0403.lol           lol          206    9.7%      392        56     0

NEW50_3_7pages_withdate_styled · 2026-09-03 · баз 12 · сайтов 2472 · выход3 13.6% · рег 1
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  3064.team          team         206   26.2%     1665        56     0
  9158.team          team         206   23.3%     1843        56     1
  oasc.lol           lol          206   22.8%     1110        56     0
  0190.team          team         206   16.5%      142        56     0
  3349.lol           lol          206   15.0%      177        56     0
  3675.lol           lol          206   14.1%      443        56     0
  z2u7.lol           lol          206   12.1%      476        56     0
  3191.lol           lol          206   12.1%      222        56     0
  9485.lol           lol          206    8.3%     1431        56     0
  4330.lol           lol          206    5.8%      227        56     0
  2801.lol           lol          206    5.3%      400        56     0
  6420.lol           lol          206    1.5%       53        56     0

archive37строформленоv2часть1 · 2026-09-11 · баз 12 · сайтов 2472 · выход3 5.1% · рег 1
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  jgcasino.team      team         206   11.2%      358        56     1
  7188.lol           lol          206    9.7%     1609        56     0
  4160.lol           lol          206    9.7%     1182        56     0
  8200.team          team         206    7.3%      365        56     0
  1668.team          team         206    7.3%      203        56     0
  843casino.team     team         206    3.9%       83        56     0
  casinor7.team      team         206    3.4%      263        56     0
  9726.team          team         206    3.4%      719        56     0
  gngv.lol           lol          206    2.9%      299        56     0
  npcasino.lol       lol          206    1.5%      105        56     0
  sppj.lol           lol          206    1.0%       84        56     0
  casino3142.team    team         206    0.0%        0        56     0

script_yandex_12page · 2026-09-11 · баз 12 · сайтов 2472 · выход3 11.5% · рег 2
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  pqvb.casino        casino       206   24.8%     1630        56     0
  1109mm.casino      casino       206   20.4%     2316        56     0
  9165.team          team         206   20.4%      747        56     1
  1009g.casino       casino       206   15.5%     1297        56     0
  9442.team          team         206   15.0%     2202        56     0
  5512.team          team         206   12.1%      111        56     1
  cgxs.casino        casino       206   11.2%      478        56     0
  164casino.team     team         206    8.3%      377        56     0
  casino1109g.casino casino       206    5.3%       67        56     0
  1109cas.casino     casino       206    2.4%      428        56     0
  8367.lol           lol          206    1.9%        9        56     0
  1009rr.casino      casino       206    1.0%        7        56     0

archive412_unique12оформлено · 2026-09-09 · баз 12 · сайтов 2471 · выход3 24.9% · рег 15
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  msvcasino.lol      lol          206   44.2%    13126        56     5
  casinoes.lol       lol          206   42.2%     4728        56     0
  qlmf.lol           lol          206   34.0%     6908        56     5
  xpba.lol           lol          206   32.5%     2182        56     3
  geth.buzz          buzz         206   26.7%     1358        56     0
  axuj.buzz          buzz         205   23.9%      893        55     0
  uyyj.lol           lol          206   21.8%     2402        56     1
  zrum.buzz          buzz         206   19.9%     1469        56     0
  c9a3.lol           lol          206   18.4%     1675        56     1
  g3q3.buzz          buzz         206   15.5%      564        56     0
  gdpu.buzz          buzz         206   14.1%      467        56     0
  elzn.buzz          buzz         206    5.3%      560        56     0

Content_script_12page_08.09 · 2026-09-08 · баз 11 · сайтов 2266 · выход3 13.8% · рег 6
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  casinouep.lol      lol          206   25.7%     1765        56     0
  113casino.lol      lol          206   22.3%     2336        56     1
  4609.team          team         206   22.3%     3985        56     1
  3237.lol           lol          206   15.5%     7125        56     3
  5826.lol           lol          206   15.5%     1431        56     0
  bacasino.team      team         206   13.1%     1383        56     1
  2726.lol           lol          206   12.1%     5129        56     0
  8773.team          team         206    9.2%     2274        56     0
  0697.lol           lol          206    7.3%      171        56     0
  qwsc.lol           lol          206    4.4%       14        56     0
  5076.team          team         206    3.9%       58        56     0

NEW50_3_12pages_nodate_styled · 2026-09-03 · баз 11 · сайтов 2266 · выход3 17.8% · рег 3
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  2097.lol           lol          206   37.9%    11129        56     3
  9957.lol           lol          206   25.7%     1501        56     0
  n0b5.team          team         206   18.9%     1710        56     0
  6348.lol           lol          206   17.5%     5794        56     0
  6012.lol           lol          206   17.5%      513        56     0
  5335.team          team         206   15.0%     1323        56     0
  7612.lol           lol          206   14.6%      852        56     0
  4151.lol           lol          206   14.1%      483        56     0
  z2u7.team          team         206   13.6%      175        56     0
  7925.lol           lol          206   11.2%      518        56     0
  5335.lol           lol          206    9.7%      156        56     0

clean12_unique11оформлено · 2026-09-07 · баз 11 · сайтов 2266 · выход3 21.5% · рег 4
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  5365.team          team         206   33.0%     5507        56     2
  3434.team          team         206   33.0%      712        56     1
  casinok7.team      team         206   29.6%     1107        56     0
  7142.lol           lol          206   25.2%      989        56     0
  2528.team          team         206   23.8%      872        56     0
  p8l7.team          team         206   23.3%      892        56     0
  opcasino.team      team         206   18.4%      422        56     0
  rgdf.team          team         206   18.0%      608        56     0
  casino069.team     team         206   17.5%      721        56     0
  7816.lol           lol          206    8.7%       83        56     1
  0626.team          team         206    5.8%      227        56     0

content-2026-09-14b-7str-oform-2 · 2026-09-17 · баз 11 · сайтов 2266 · выход3 8.6% · рег 0
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  casinonw.team      team         206   18.9%      177        56     0
  iuic.team          team         206   17.0%      179        56     0
  5027.lol           lol          206   16.0%      138        56     0
  vafe.team          team         206   10.2%      116        56     0
  2363.lol           lol          206    8.7%      145        56     0
  788casino.lol      lol          206    5.8%        9        56     0
  casinoc9.team      team         206    4.9%        6        56     0
  651casino.lol      lol          206    4.4%       21        56     0
  casino5308.team    team         206    3.9%       42        56     0
  pkbh.team          team         206    3.4%       18        56     0
  casinoc7.team      team         206    1.9%       62        56     0

nabory400410_styled_img · 2026-09-06 · баз 11 · сайтов 2266 · выход3 8.1% · рег 0
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  274casino.team     team         206   16.0%      551        56     0
  1812.lol           lol          206   13.1%      319        56     0
  6294.lol           lol          206    9.2%      135        56     0
  7960.lol           lol          206    8.7%      705        56     0
  4893.lol           lol          206    7.8%       73        56     0
  casinoh2.team      team         206    7.3%       36        56     0
  0778.lol           lol          206    5.8%       34        56     0
  0697.team          team         206    5.8%       75        56     0
  4994.team          team         206    5.3%      915        56     0
  0934.lol           lol          206    5.3%       24        56     0
  vjkd.lol           lol          206    4.9%       46        56     0

КОНТРОЛЬ NEW50_5_7pages_nodate_21.08 · 2026-08-25 · баз 11 · сайтов 2266 · выход3 16.2% · рег 4
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  5374.team          team         206   31.6%    10258        56     2
  2424.team          team         206   29.1%    21577        56     0
  wknc.team          team         206   24.8%     6705        56     1
  2291.team          team         206   16.0%     2525        56     0
  1106.team          team         206   14.6%     3056        56     0
  wgxx.team          team         206   14.1%     2719        56     1
  7201.team          team         206   13.6%      686        56     0
  9279.team          team         206   11.7%     1071        56     0
  3803.lol           lol          206   11.2%     1031        56     0
  8359.team          team         206    6.8%      214        56     0
  fkjj.lol           lol          206    5.3%       68        56     0

ПАК НЕИЗВЕСТЕН · 2026-08-24 · баз 11 · сайтов 2266 · выход3 17.7% · рег 2
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  5803.team          team         206   24.8%     1360        56     0
  sblv.team          team         206   24.3%     1563        56     1
  c3c.lol            lol          206   23.3%     2692        56     0
  9928.team          team         206   23.3%     1829        56     0
  4150.team          team         206   20.9%      801        56     1
  f6zn.team          team         206   18.9%     1306        56     0
  3677.lol           lol          206   17.0%     1707        56     0
  w2yn.team          team         206   12.6%      412        56     0
  4814.team          team         206   10.2%     3122        56     0
  6574.team          team         206   10.2%      376        56     0
  qluj.team          team         206    9.2%      322        56     0

ТЕСТ B Generator_11page_NOimg_24.08 · 2026-08-24 · баз 11 · сайтов 2266 · выход3 15.8% · рег 5
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  i5x.team           team         206   37.9%     6562        56     0
  3286.team          team         206   26.2%     4296        56     1
  w4g.team           team         206   18.0%      819        56     0
  2824.team          team         206   17.0%     2456        56     0
  1750.team          team         206   15.0%      845        56     0
  mkuk.team          team         206   15.0%      644        56     0
  xabd.team          team         206   12.1%      691        56     1
  7216.lol           lol          206   10.2%      448        56     0
  w4lv.team          team         206    8.3%      619        56     0
  8573.lol           lol          206    7.8%      248        56     3
  4733.team          team         206    6.8%      650        56     0

Generator_11page_NOimg_25.08 · 2026-08-25 · баз 10 · сайтов 2060 · выход3 13.7% · рег 2
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  2535.team          team         206   25.7%    10170        56     0
  sfkk.team          team         206   22.3%     1227        56     1
  3547.team          team         206   17.5%     1269        56     0
  zsgl.team          team         206   15.0%      947        56     0
  6881.team          team         206   12.6%     4141        56     1
  v5gp.team          team         206   12.1%      773        56     0
  2169.lol           lol          206   11.7%     2013        56     0
  5741.team          team         206   11.7%      324        56     0
  f4zh.team          team         206    4.9%      193        56     0
  lokd.lol           lol          206    3.4%       53        56     0

clean7_part1_50оформлено · 2026-09-08 · баз 10 · сайтов 2060 · выход3 11.1% · рег 3
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  3574.team          team         206   19.4%     3368        56     1
  opcasino.lol       lol          206   17.0%     1936        56     0
  8928.team          team         206   16.0%      525        56     0
  5406.lol           lol          206   14.6%     1759        56     2
  1556.lol           lol          206   14.6%     1695        56     0
  3902.lol           lol          206   11.2%      614        56     0
  3970.lol           lol          206    7.3%      748        56     0
  l9z.lol            lol          206    4.9%       38        56     0
  5307.lol           lol          206    3.9%       25        56     0
  xret.lol           lol          206    2.4%       20        56     0

nabory-500-509_styled_img · 2026-09-14 · баз 10 · сайтов 2060 · выход3 1.5% · рег 0
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  1163.team          team         206    4.4%       50        56     0
  hhfr.team          team         206    3.4%       29        56     0
  3155.team          team         206    1.9%       75        56     0
  pocasino.team      team         206    1.9%       30        56     0
  drdj.team          team         206    1.0%        2        56     0
  0569.team          team         206    1.0%        3        56     0
  casino936.team     team         206    0.5%        3        56     0
  3121.team          team         206    0.5%        1        56     0
  0444.lol           lol          206    0.5%        2        56     0
  1787.team          team         206    0.0%        0        56     0

nabory-525-534_styled_img · 2026-09-15 · баз 10 · сайтов 2060 · выход3 5.5% · рег 0
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  3318.team          team         206   10.7%       99        56     0
  casino1543.lol     lol          206    7.8%       85        56     0
  0699.lol           lol          206    7.8%       39        56     0
  tyfh.lol           lol          206    7.8%      104        56     0
  90casino.lol       lol          206    4.4%       99        56     0
  oqnd.lol           lol          206    4.4%       39        56     0
  5638casino.lol     lol          206    3.9%       17        56     0
  0652.team          team         206    3.4%       14        56     0
  0592.team          team         206    2.4%        6        56     0
  7114casino.lol     lol          206    2.4%       29        56     0

nabory-535-544_styled_img · 2026-09-16 · баз 10 · сайтов 2060 · выход3 15.4% · рег 1
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  aqqr.team          team         206   29.1%     1654        56     0
  5442.lol           lol          206   21.4%      699        56     0
  casinobl.lol       lol          206   20.9%     3177        56     0
  daoi.lol           lol          206   16.5%      292        56     0
  7888.team          team         206   15.5%      193        56     0
  1734.lol           lol          206   14.6%      892        56     0
  rdpo.lol           lol          206   14.6%      175        56     1
  8271.lol           lol          206    8.7%      234        56     0
  casino1596.team    team         206    7.3%      608        56     0
  casinoe8.lol       lol          206    5.8%       82        56     0

nabory-555-564_styled_img · 2026-09-16 · баз 10 · сайтов 2060 · выход3 15.9% · рег 3
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  2514.team          team         206   22.8%      433        56     0
  kogk.team          team         206   22.3%      633        56     1
  3663.team          team         206   20.4%      410        56     0
  2198.lol           lol          206   18.0%     1187        56     0
  5653.lol           lol          206   16.0%      304        56     0
  5226casino.lol     lol          206   15.0%      917        56     1
  0332casino.team    team         206   13.1%      179        56     0
  7907.team          team         206   11.7%      108        56     1
  casinoaun.lol      lol          206   11.2%      418        56     0
  casinoz1.lol       lol          206    8.3%      204        56     0

nabory-591-600 · 2026-09-17 · баз 10 · сайтов 2060 · выход3 9.0% · рег 0
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  8736.team          team         206   16.0%      650        56     0
  3129.team          team         206   15.0%     1856        56     0
  8391.team          team         206   12.6%      266        56     0
  0196.team          team         206   11.7%      109        56     0
  2429.lol           lol          206    9.2%      177        56     0
  6856casino.team    team         206    6.8%       14        56     0
  1916.team          team         206    6.3%       90        56     0
  6375.team          team         206    4.4%       55        56     0
  kdjm.lol           lol          206    3.9%       13        56     0
  casino42.lol       lol          206    3.9%      278        56     0

nabory-601-610 · 2026-09-17 · баз 10 · сайтов 2060 · выход3 8.0% · рег 2
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  0079.lol           lol          206   13.1%      179        56     0
  3087.team          team         206   11.7%      365        56     1
  5228.lol           lol          206   11.2%      111        56     0
  514casino.team     team         206   11.2%      531        56     1
  n7t0.team          team         206    8.3%      132        56     0
  1779.lol           lol          206    8.3%       92        56     0
  0503.team          team         206    8.3%       69        56     0
  lvma.lol           lol          206    2.9%       11        56     0
  casinow7.team      team         206    2.9%       13        56     0
  m0w5.team          team         206    2.4%        7        56     0

nabory411420_styled_img · 2026-09-06 · баз 10 · сайтов 2060 · выход3 11.6% · рег 2
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  5448.team          team         206   31.1%     1343        56     0
  9800.team          team         206   28.2%     1575        56     1
  274casino.lol      lol          206    9.7%     1001        56     0
  7827.team          team         206    8.7%      144        56     0
  4313.lol           lol          206    8.7%      437        56     0
  7827.lol           lol          206    8.3%      319        56     0
  411casino.lol      lol          206    6.8%      384        56     1
  9413.team          team         206    5.3%      775        56     0
  casinoli.team      team         206    4.9%      551        56     0
  6808.lol           lol          206    3.9%      246        56     0

nabory-545-554_styled_img · 2026-09-16 · баз 10 · сайтов 1948 · выход3 14.9% · рег 0
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  mfmj.lol           lol          206   22.3%     1072        56     0
  3305.lol           lol          206   20.9%     2823        56     0
  s2f.lol            lol          206   19.9%     1068        56     0
  684casino.lol      lol          206   15.0%      244        56     0
  w9i2.lol           lol          206   13.6%      682        56     0
  s7w.lol            lol          206   13.1%      258        56     0
  1543.lol           lol          206   12.6%      162        56     0
  casinov6.lol       lol           94   11.7%      321         0     0
  casinoph.lol       lol          206    9.2%       82        56     0
  casino705.lol      lol          206    9.2%      267        56     0

Generator_11page_test_1…_9 (dorgen com · 2026-08-31 · баз 9 · сайтов 1854 · выход3 39.1% · рег 8
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  3628.team          team         206   48.5%    16350        56     2
  2951.team          team         206   48.1%     7688        56     3
  2386.team          team         206   43.7%     8654        56     0
  h9mt.team          team         206   42.7%     8070        56     1
  gmhb.team          team         206   39.3%     4829        56     1
  1749.team          team         206   38.8%     4717        56     1
  b3nk.team          team         206   36.9%     5186        56     0
  f5wq.team          team         206   30.6%     2698        56     0
  c7vd.team          team         206   22.8%     1606        56     0

content-2026-09-14-7str-oform-1 · 2026-09-15 · баз 9 · сайтов 1854 · выход3 7.7% · рег 1
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  casinorty.lol      lol          206   16.0%      199        56     0
  casino00.team      team         206   13.6%      395        56     0
  9131.lol           lol          206   12.6%       71        56     0
  1287.lol           lol          206    7.3%       87        56     0
  662casino.lol      lol          206    4.9%       14        56     0
  8083.team          team         206    3.9%      449        56     1
  8325.lol           lol          206    3.9%       16        56     0
  3989.team          team         206    3.4%       22        56     0
  8380.team          team         206    3.4%       20        56     0

script_yandex_12page · 2026-09-12 · баз 9 · сайтов 1854 · выход3 6.7% · рег 2
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  1209r.casino       casino       206   15.0%      346        56     1
  1209casino.casino  casino       206    9.7%      656        56     0
  1209s.casino       casino       206    9.7%      421        56     1
  1209hh.casino      casino       206    9.2%      150        56     0
  p9y.casino         casino       206    7.3%       65        56     0
  1209k.casino       casino       206    6.3%      171        56     0
  1209sg.casino      casino       206    1.9%        8        56     0
  1209dk.casino      casino       206    1.0%        2        56     0
  1209cas.casino     casino       206    0.5%        9        56     0

NEW17_img_withdate_26.08 · 2026-08-26 · баз 9 · сайтов 1852 · выход3 15.4% · рег 6
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  1520.team          team         205   36.1%    14496        55     1
  3664.team          team         206   18.4%     4694        56     2
  3615.team          team         206   17.0%     2310        56     2
  4582.team          team         206   16.0%     2236        56     0
  2307.team          team         206   15.5%     2833        56     0
  r3qq.team          team         205   10.7%     1385        55     0
  5333.team          team         206    8.7%     1599        56     0
  ndvk.team          team         206    8.7%      156        56     1
  7224.team          team         206    7.3%      101        56     0

nabory-581-590 · 2026-09-17 · баз 9 · сайтов 1798 · выход3 8.3% · рег 0
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  6399.team          team         206   16.0%      202        56     0
  bepcasino.team     team         206   11.2%      217        56     0
  4421.lol           lol          150   10.7%      507         0     0
  7473.lol           lol          206    8.7%       66        56     0
  8275.team          team         206    8.7%       64        56     0
  9243.team          team         206    8.3%       62        56     0
  casino2861.team    team         206    5.3%       35        56     0
  awzt.team          team         206    3.9%      170        56     0
  9426.team          team         206    2.9%       57        56     0

Generator_346353_styled_img · 2026-09-04 · баз 8 · сайтов 1648 · выход3 12.1% · рег 3
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  ombr.team          team         206   35.0%     5369        56     1
  pddw.team          team         206   17.5%      610        56     0
  oznv.team          team         206   13.1%      222        56     0
  decasino.team      team         206   12.6%      539        56     2
  1276.team          team         206    7.8%      135        56     0
  2116.team          team         206    5.3%      251        56     0
  1191.team          team         206    3.4%       17        56     0
  casino79.team      team         206    1.9%       55        56     0

NEW50_12pages_nodate_01.09 · 2026-09-01 · баз 8 · сайтов 1648 · выход3 26.2% · рег 1
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  stma.casino        casino       206   35.0%     4000        56     0
  baiu.casino        casino       206   30.6%     2011        56     0
  quu.casino         casino       206   29.6%      936        56     0
  tfys.casino        casino       206   28.2%     5362        56     0
  lrwo.casino        casino       206   28.2%     1453        56     0
  tghc.casino        casino       206   19.9%     3394        56     1
  vgti.casino        casino       206   18.9%      505        56     0
  u9y.casino         casino       206   18.9%      663        56     0

NEW50_7pages_nodate_01.09 · 2026-09-03 · баз 8 · сайтов 1648 · выход3 20.6% · рег 3
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  ikmd.team          team         206   27.7%     4135        56     0
  2369.team          team         206   26.7%    23760        56     3
  xfdr.team          team         206   24.3%     1251        56     0
  syoo.team          team         206   23.8%      818        56     0
  7570.team          team         206   20.4%     1126        56     0
  1185.team          team         206   17.0%      352        56     0
  3654.team          team         206   12.6%      318        56     0
  8640.team          team         206   12.1%     2136        56     0

archive37строформленоv2часть1 · 2026-09-10 · баз 8 · сайтов 1648 · выход3 13.2% · рег 3
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  6655.team          team         206   19.9%     1680        56     2
  casinojdj.lol      lol          206   16.0%      316        56     0
  9942.team          team         206   15.5%     1803        56     1
  4316.lol           lol          206   14.1%     2646        56     0
  xlod.team          team         206   13.6%      159        56     0
  casinoebt.team     team         206   11.2%      413        56     0
  tshz.team          team         206    9.7%      478        56     0
  kohi.team          team         206    5.3%       57        56     0

